date,day,model,risk_of_additional_cases,monte_carlo_standard_error,risk_of_sustained_transmission,sustained_transmission_monte_carlo_standard_error
2018-06-22,78,sse,0.6099550433622061,0.0009402465414957757,0.40240484152900735,0.001683264413507256
2018-06-23,79,sse,0.5636312575755484,0.0009894583342733452,0.3673485940672859,0.0015472386085532781
2018-06-24,80,sse,0.5160621024487086,0.001020864860220851,0.33062144057717513,0.0018979977202137077
2018-06-25,81,sse,0.4708009353629721,0.0009771814250406667,0.29792425815955925,0.0017345199512406489
2018-06-26,82,sse,0.42776113518631886,0.0005850386125983008,0.26809142585804535,0.0006991791765412311
2018-06-27,83,sse,0.3869108039814605,0.0009319476753353817,0.24141638399484866,0.0015489260834280322
2018-06-28,84,sse,0.3473851689960157,0.0007763062597119088,0.21411901165486624,0.001301585794564863
2018-06-29,85,sse,0.3110777208186226,0.0015391782440375666,0.1908050784739721,0.0018962728836629285
2018-06-30,86,sse,0.2780581735622998,0.0008699862449158473,0.1690690319330287,0.0012832027205963547
2018-07-01,87,sse,0.2467294104744885,0.0005220420238104486,0.14954280425364563,0.0008691351415308662
2018-07-02,88,sse,0.21748412936267725,0.00017078473470317744,0.12988075929512088,0.00023098426519854178
2018-07-03,89,sse,0.19306351371229713,0.00048090508145604086,0.11570092213142225,0.0005649316948173024
2018-07-04,90,sse,0.16997458517473196,0.000296317886230732,0.10146980043053055,0.00033244663480144646
2018-07-05,91,sse,0.1480943881408422,0.0002944623945239072,0.08680676614336558,0.0003744471908818228
2018-07-06,92,sse,0.13046490118740994,0.00023789943128432574,0.07703498102515138,0.0003458687751715858
2018-07-07,93,sse,0.11387162758006442,0.0003615335888414226,0.06680191664196267,0.0004839834948298053
2018-07-08,94,sse,0.0999937558363404,0.00030039010903105474,0.05887924930824928,0.0003984323306515068
2018-07-09,95,sse,0.08684500337197065,0.00039844899422560086,0.05081597836742935,0.0005398673059977914
2018-07-10,96,sse,0.07555696252288269,0.00015371012774936224,0.044177619010431046,0.00021264780188800172
2018-07-11,97,sse,0.06563745580249314,0.0002056335432943334,0.03819815560971018,0.00019853817596463612
2018-07-12,98,sse,0.05739877851355024,0.00016099809371482958,0.03372540137644675,0.00021867326924608028
2018-07-13,99,sse,0.04939672017917984,0.0001276502523936645,0.028726444255589345,0.00017875662288433932
2018-07-14,100,sse,0.04293483218520355,8.460550892795721e-05,0.02500798433958029,0.00010941557140232236
2018-07-15,101,sse,0.03712556558232161,0.00016285554549049714,0.021579952046401396,0.00018922716674342767
2018-07-16,102,sse,0.032101594374715714,5.479968302642082e-05,0.01867319223789643,7.334110972458817e-05
2018-07-17,103,sse,0.027775325572360843,0.00011335619551094308,0.01613424830385013,0.00011534182773805414
2018-07-18,104,sse,0.023866146620357465,4.721059384390822e-05,0.013766673950373454,7.047981152836876e-05
2018-07-19,105,sse,0.02064165989388278,6.791537914433494e-05,0.011946135732779917,8.366297806526665e-05
2018-07-20,106,sse,0.017791749907110854,2.9313624089213432e-05,0.010324997777047984,3.030822812897224e-05
2018-07-21,107,sse,0.015289663342605175,1.3698335352379438e-05,0.008838071538816217,3.132544571116975e-05
2018-07-22,108,sse,0.013166795486490246,6.26175138027854e-05,0.007621299890825051,7.294374493445949e-05
2018-07-23,109,sse,0.011283962360506106,3.6077589297523065e-05,0.00647814329658869,4.3938616103493064e-05
2018-07-24,110,sse,0.009765611988537981,2.6645733102517924e-05,0.005665517752008298,3.4573837708271954e-05
