date,day,model,risk_of_additional_cases,monte_carlo_standard_error,risk_of_sustained_transmission,sustained_transmission_monte_carlo_standard_error
2018-05-26,51,sse,0.9999999904728875,2.099875201624221e-09,0.9981282468655909,0.0003146513516116921
2018-05-27,52,sse,0.9999999315620395,2.4752383973522715e-08,0.9972452524771372,0.0003167069799706937
2018-05-28,53,sse,0.9999999287832099,4.0413852386122576e-08,0.9970647608620626,0.0005469904735643791
2018-05-29,54,sse,0.9999999097177852,1.4827137813731146e-08,0.9977271106607164,0.0009175855814393966
2018-05-30,55,sse,0.9999994560793588,1.5341124830695502e-07,0.9962297399661177,0.0008179592424325714
2018-05-31,56,sse,0.9999987150588758,1.9841066363409118e-07,0.9950597575373152,0.0009576509540288196
2018-06-01,57,sse,0.9999967298319451,4.545978721818213e-07,0.9951836242317904,0.0006537898232004605
2018-06-02,58,sse,0.9999972306645145,3.212461242669559e-07,0.9949456265421095,0.0010748571378609946
2018-06-03,59,sse,0.99999120326489,1.4498388556776682e-06,0.9951093478293773,0.000875916148016264
2018-06-04,60,sse,0.9999799416560318,8.653255440294204e-07,0.9931252234203578,0.0006387627657767475
2018-06-05,61,sse,0.9999552239599372,4.187864607545144e-06,0.9935880697110994,0.0009285187662596002
2018-06-06,62,sse,0.999890390965325,5.076185959078874e-06,0.9890499163336833,0.0008267835289976318
2018-06-07,63,sse,0.9997729428811502,1.8907262076447346e-05,0.9876835531574304,0.0013944095296363238
2018-06-08,64,sse,0.9995396153967094,1.3977934887206412e-05,0.9849076878535281,0.0011025032712961326
2018-06-09,65,sse,0.9990837264761441,3.612333302294289e-05,0.9801301757120824,0.0013828334855132077
2018-06-10,66,sse,0.9982297578378764,5.866107361306601e-05,0.9744715343837211,0.0014286291802444876
2018-06-11,67,sse,0.9968662617201768,8.004584288430749e-05,0.968600821866986,0.0009615090811008746
2018-06-12,68,sse,0.9948043558762448,0.00012954529451439655,0.9616283236565526,0.001203487260334598
2018-06-13,69,sse,0.9911212381246046,6.453427584724408e-05,0.9497674579623062,0.0012086382825243402
2018-06-14,70,sse,0.9855197952863727,0.00023058451086841958,0.93500456931093,0.0014956395129506405
2018-06-15,71,sse,0.977802768170519,0.00047562175293771355,0.9175128033189139,0.002786625508418882
2018-06-16,72,sse,0.9670943992302475,0.0002529258472356489,0.8974585085574804,0.0013372092130459088
2018-06-17,73,sse,0.9515839531738398,0.0003148728905473757,0.8699156939519903,0.00134104116730207
2018-06-18,74,sse,0.9311731612192602,0.0009952049114099015,0.837647600216427,0.0027634558819814433
2018-06-19,75,sse,0.9103096370804108,0.0009837541691029184,0.8134037719694942,0.00304130058596015
2018-06-20,76,sse,0.880048701615844,0.001046299063133173,0.7715218048845166,0.0031628468327446918
2018-06-21,77,sse,0.8463308762526609,0.001131329994638139,0.7318071375149366,0.0025683296643374642
2018-06-22,78,sse,0.8099935244710449,0.0005383245689270155,0.6944275467871519,0.001145598509825025
2018-06-23,79,sse,0.7691406243543081,0.0005273404085798104,0.6508817554399768,0.0010794374024458205
2018-06-24,80,sse,0.7233792202198783,0.0009804576554172854,0.6027822447361366,0.0023071438744835604
2018-06-25,81,sse,0.6785522223533397,0.001514766515119009,0.5618683050290585,0.0027163784460593203
2018-06-26,82,sse,0.6283508309553298,0.0004937505492363429,0.5120152059145711,0.0009881999475624328
