date,day,model,risk_of_additional_cases,monte_carlo_standard_error,risk_of_additional_transmission,transmission_monte_carlo_standard_error,risk_of_sustained_transmission,sustained_transmission_monte_carlo_standard_error
2018-07-27,113,cori_so,0.001560255580700387,6.040252863058451e-06,0.0013885175277682515,4.496585632288302e-06,0.0012951007972964446,3.751125800203936e-06
2018-07-28,114,cori_so,0.0013272365723312474,8.887771823455527e-06,0.0011811455750547761,7.725230795172592e-06,0.0011019190077329322,7.1045733984111066e-06
2018-07-29,115,cori_so,0.0011406047844705336,5.1021140248198e-06,0.0010136848386933517,4.0426109037970405e-06,0.0009447528769015445,3.139997269144044e-06
2018-07-30,116,cori_so,0.0009726951324426913,3.995471312001069e-06,0.0008655787229545631,3.7589271104916175e-06,0.0008080571432707018,3.998173140656224e-06
2018-07-31,117,cori_so,0.000834963005912237,1.7185965228649545e-06,0.0007418523543532007,1.5822691952990706e-06,0.0006918301389737813,1.7149672244127187e-06
2018-08-01,118,cori_so,0.0007142248634981474,1.1405998981355795e-06,0.0006343307887488603,8.183127962881158e-07,0.0005916471830136327,1.0314414730608587e-06
2018-08-02,119,cori_so,0.0006103846807875568,1.3109712363514192e-06,0.000542160552311266,1.2091833971230244e-06,0.0005058084400674234,1.2439142206703975e-06
2018-08-03,120,cori_so,0.0005200047399130936,1.6540600197255086e-06,0.00046236840362934295,1.2338519282212285e-06,0.00043207143286150274,9.815216214877387e-07
2018-08-04,121,cori_so,0.00044379656905957354,1.8238789625958948e-06,0.0003946545882159702,1.4660367676481946e-06,0.00036894374682672204,1.2912015887612557e-06
2018-08-05,122,cori_so,0.00038144624611591293,1.7867504403256895e-06,0.00033920548982746546,1.4281289185664184e-06,0.0003171089053204401,1.1606588456644044e-06
2018-08-06,123,cori_so,0.00032485455972952604,1.0896698604556623e-06,0.0002886121248784068,9.246958747171636e-07,0.00026958987849434735,8.623312436373561e-07
2018-08-07,124,cori_so,0.0002778817855527693,1.1386786840973374e-06,0.0002469174769674787,1.067004712405425e-06,0.00023085572376435604,1.1119385562671997e-06
2018-08-08,125,cori_so,0.00023707374280745874,1.4138951109072038e-06,0.00021042866916309855,1.2216095742060087e-06,0.00019648087193635533,1.1074258770764038e-06
2018-08-09,126,cori_so,0.00020235178801963905,6.302871900359698e-07,0.00017966299720229006,5.841668557406066e-07,0.00016787130357620583,5.713929634717682e-07
2018-08-10,127,cori_so,0.00017271213566438792,8.343164449574238e-07,0.0001534807562645346,7.283164614772356e-07,0.0001436260110143639,6.546493464317619e-07
2018-08-11,128,cori_so,0.00014870850697101812,5.468869411849e-07,0.00013200847955918693,4.6292955689224043e-07,0.00012338712802273388,4.2811410225286627e-07
2018-08-12,129,cori_so,0.00012573483002886743,2.3089140429773148e-07,0.00011171434103807165,2.0254804532007866e-07,0.00010450263366712509,2.2556608879076036e-07
2018-08-13,130,cori_so,0.00010756096863995257,2.9402306864825114e-07,9.552047943994779e-05,2.1465670279010311e-07,8.938637581556996e-05,1.7749805439496556e-07
