date,day,model,risk_of_additional_cases,monte_carlo_standard_error,risk_of_sustained_transmission,sustained_transmission_monte_carlo_standard_error
2018-06-24,80,ssi,0.4055683900377345,0.002067035174238117,0.08412307502954719,0.0010592577912886115
2018-06-25,81,ssi,0.3646703837367786,0.002424025637871936,0.07213269469774863,0.0013573765543069753
2018-06-26,82,ssi,0.3263076289116146,0.0007874377848754287,0.0623563697865025,0.0004824968920877307
2018-06-27,83,ssi,0.29708324636367966,0.0018066684630734507,0.05688916151059287,0.0011243336030725584
2018-06-28,84,ssi,0.26458050446652404,0.0011191052344785072,0.048881394443527015,0.0008105495549885133
2018-06-29,85,ssi,0.23342037385372594,0.0010634036239895906,0.042502729811231155,0.0002829241506559968
2018-06-30,86,ssi,0.2037133592046344,0.0008926024595862932,0.035724531419653816,8.151587532060286e-05
2018-07-01,87,ssi,0.18131157473123483,0.00031936377404100926,0.03182567180305795,0.00026286212844176037
2018-07-02,88,ssi,0.16048471130187691,0.0003274022066087033,0.027967603452367817,0.00015614349707188823
2018-07-03,89,ssi,0.14086334359317865,0.0008987321474085928,0.024177765053609246,0.0006731451962206538
2018-07-04,90,ssi,0.12249516033039753,0.0005902590345611596,0.020667497207151442,0.0002012178713309383
2018-07-05,91,ssi,0.10720755430299145,0.0003990835693201165,0.018096134305189193,0.00012293089918528674
2018-07-06,92,ssi,0.0935424300876595,0.00032582693891879876,0.015497142101731254,0.00015524777908933207
2018-07-07,93,ssi,0.08161713188653885,0.0009347359315923194,0.013459420935171718,0.000260032985368006
2018-07-08,94,ssi,0.07059104059473698,0.0006327882399922098,0.011468233476986112,0.00014113686905619922
2018-07-09,95,ssi,0.06214040391789477,0.000179609803380133,0.010396624936958365,6.279244796028074e-05
2018-07-10,96,ssi,0.05437644364841754,0.00041945093485398196,0.009124931215524379,0.0001242365520254559
2018-07-11,97,ssi,0.04690099703106687,0.00020539515895434657,0.007695557592186653,9.296065480324776e-05
2018-07-12,98,ssi,0.04037598600526138,0.00029605487098721895,0.006566511212633963,0.00010012752869821012
2018-07-13,99,ssi,0.0348928523502261,0.00021546621184652187,0.005673463930084055,7.756700002117541e-05
2018-07-14,100,ssi,0.03000786842718428,0.0002310782597499455,0.0048019614189497295,9.234093537454075e-05
2018-07-15,101,ssi,0.025856175877003285,0.00011263741173538483,0.004186950474129869,5.715220072324632e-05
2018-07-16,102,ssi,0.02245493323566561,0.00014366486414102433,0.0036171912955261787,4.016112646375603e-05
2018-07-17,103,ssi,0.019042144144706508,5.720125715757664e-05,0.00306998954914961,4.6400667078852954e-05
2018-07-18,104,ssi,0.016616372351846764,9.726086558891358e-05,0.002659204668943538,1.1489092977257129e-05
2018-07-19,105,ssi,0.014419897888199529,8.746681591121483e-05,0.002357719228497701,2.0635609166373443e-05
2018-07-20,106,ssi,0.01226582309723312,4.764929677849165e-05,0.0019715120536117903,1.1762128300561254e-05
2018-07-21,107,ssi,0.010474777403671864,4.0088596824297414e-05,0.0016563958329544048,2.312254712556881e-05
2018-07-22,108,ssi,0.009041521511301887,9.720835434750346e-05,0.0014419793271815973,2.37245625512399e-05
2018-07-23,109,ssi,0.007811753835925583,5.514020558536227e-05,0.0012622693093116144,1.778838183797e-05
2018-07-24,110,ssi,0.006658304719863839,2.4030806250665008e-05,0.0010604763367682013,6.060901841980716e-06
